e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
175,H01,175,ENSG00000156170,NDUFAF6,2,NDUFAF6-1+NDUFAF6-2,True,NDUFAF6,True,True,NDUFAF6,True,True,ea07daeb178a631fe68ecb06644d5029f7ad0aca17791319dad648fbef8c27c2,b01214696415c940b1b657066c4375d563c318b2a11fcebf03721082ba7f15a6,0fcd31f4d0705a072565975ecc0be88114e6f0bbeadf160a33564fdd0f6c94fb,cd645faace48385f26315db14b4fc5f4f15ec60a492b107cdd61cf2927a5a8ea,DONOR_UNSEEN_ONLY,06c0752159c511ba497da116ba1b06d10d2fbe203186b551f71fcbec33bbd208,CALIBRATION_20PCT,6,True,False
176,H01,176,ENSG00000215041,NEURL4,2,NEURL4-1+NEURL4-2,True,NEURL4,True,True,NEURL4,True,True,577020f69cd254605e9ad140b17411c136b52eeabe4d04abeeb60ebe97623837,98e89c33a7fefda7847ae660a7cf1a594e1c397834d5981527fbc0c98096ec2a,0fe4b6cd677e0335f7b265e5be40d9573cf8d19b34a712f96ac5269422b6cf1f,880d40f6941e1ed150db8a41d90b70e2dc926b2bf313df2473279483422c03a4,DONOR_UNSEEN_ONLY,61979d6ad214f2b46be481e910e205e76afe6ef347f19c3086b1ba9647a1329f,EVALUATION_80PCT,6,True,False
177,H01,177,ENSG00000197608,ZNF841,2,ZNF841-1+ZNF841-2,True,ZNF841,True,True,ZNF841,True,True,705ac7ae6cf003f3eea236e05c0c82d05b919a863be2e7e9bce59c42b7dde479,bae33dc653fcf4a40c68cb54ff97ebe42e22169078320795cb865d27147ee6be,0fec8c47ac9077a42fdc9c02d922d16cd467cc22e95f9b39dddd07daec5fbba7,d44cb4167471ba013d8b725d27a6648f01090dd6071889be0b8705df702d41b9,DONOR_UNSEEN_ONLY,be56ff3751f599d6b23d4b32adbbafdfe19bbbe29cd43c1826631cd89840c94c,EVALUATION_80PCT,6,True,False
178,H01,178,ENSG00000105063,PPP6R1,2,PPP6R1-1+PPP6R1-2,True,PPP6R1,True,True,PPP6R1,True,True,9f2512a4338e41113d8fabe31aaf3d8847dc28b5073b2c72d3426c45a86a91af,ecb14276f93506e079468320310c25cbc4cc73776beaee458daa315b277046e1,100dfba79a2580965c71508eee156d17b7101908486395899bf5f2c7e856cd1e,d914679f9c284c28d92fff836c6af3d60d32d4ff4df92b9aec3ea3198bb8e2a2,DONOR_UNSEEN_ONLY,f4db12de5c2e0eb107d0d6ef3294dfef6ae7bebf944fbdff2d402a2d81c86448,EVALUATION_80PCT,6,True,False
179,H01,179,ENSG00000171488,LRRC8C,2,LRRC8C-1+LRRC8C-2,True,LRRC8C,True,True,LRRC8C,True,True,bcda275500bcfc25b15e4171c7182e67cd8af331b3b2648f719786e67fb0b1e2,6a7b7b70c31dda8c685e113f500fea7638651ec6988d352885124e260b96ed83,100f8afbb16a27bc97321be940878a62ff3b7a23c8dfd2a59371c71d5ba1c609,c63353423e2fc74bb8238bd1d8a66cd3d792e87f9a4463fff8be6c3405ca523c,DONOR_UNSEEN_ONLY,5f463441e4c5d57d99c7df24bf581a7a77449a16a5d10577196ba21b4f06aa69,EVALUATION_80PCT,6,True,False
180,H01,180,ENSG00000111679,PTPN6,2,PTPN6-1+PTPN6-2,True,PTPN6,True,True,PTPN6,True,True,af4a993926621714c481b10cd95319912dd9724f06db83917e873fc195f73e4b,3cfff244d7ca862f7f7f0071fabfa2f4a5281e19a8d7e79d16c6de4446709eb3,101e05559ec4eabd617eff4f852117b86d5fc5661566f4a51989d8c0b64c1053,4b214446ca79f51d41aa2d7c10dfdb0360d9cfe9924612130e3fd715e41a34f8,DONOR_UNSEEN_ONLY,2e1bcfdd9a155549a99019c848dafca74a77011b9d1157e24db347410583894c,CALIBRATION_20PCT,6,True,False
181,H01,181,ENSG00000106665,CLIP2,2,CLIP2-1+CLIP2-2,True,CLIP2,True,True,CLIP2,True,True,7333d16a83a4fb098105d392f3177aa8da9cd255d52719128dc623532e2931c0,f9cef7d9559d51810014c81f869d312b3c370c8b11e9d69759e3968c33ca1bb9,1040729a8cb960b0b13eb43f077bf85cb2f2b88376a7d8c3f32f94d45cf82aa1,1ca981d3095a23cdb7e9392f86ec9697010a7a64fe8b24d8d0023bc9c68923e8,COLUMN_UNSEEN,61a5082bffaba7a57f069abc1efb3b5b01b3487add40ae729f351497fab0a591,EVALUATION_80PCT,0,True,False
182,H01,182,ENSG00000148384,INPP5E,2,INPP5E-1+INPP5E-2,True,INPP5E,True,True,INPP5E,True,True,d07f67f13cb4dbe89443179ea956f9083c4fcff3e3863948b2f84b090f505475,653985c1856910e87e26114db6273472669df1efe07913cacf43bb02fca8804e,1055b29e27bbdf0495201ef549bb2b5f04f636b5ee3044f7290e596d6ef4b1a9,5acbe1a01d6e5377e8b8d4b1b21e96308990ba0025fb445d0ad0e8bccfcaac13,DONOR_UNSEEN_ONLY,67f344a73abb4fab4c38799d42c0e47932152ec7280e3941dfd6b9bd053e3440,EVALUATION_80PCT,6,True,False
183,H01,183,ENSG00000177888,ZBTB41,2,ZBTB41-1+ZBTB41-2,True,ZBTB41,True,True,ZBTB41,True,True,6b22d6dee50d9ddce0cea0e1ad55593efcdb7a77bfadaa8fb006b521eb582e3a,0098eb6703fc9556475749b579894abd15d54828138153960a08949a2d645c18,106109e961f9570e6d1052d7a143e27acdb082c81b683fb2b0841aee04bc1f5b,f9d9c8b439664b3becee6d4e7b83ae3575e5203e07891c5393428d3c6b24cac2,DONOR_UNSEEN_ONLY,04bc534e62698d3caa5e406d59d6237acc0ac2e972413b9029c8fd5f8c88f0f4,CALIBRATION_20PCT,6,True,False
184,H01,184,ENSG00000159339,PADI4,2,PADI4-1+PADI4-2,True,PADI4,True,True,PADI4,True,True,9426170c3df21c66f4856d8902961b875d9e84774e1ec7c0293782100bdee7e1,24a6c910d0e62a636232551f134314e55173adcec565c81e0e5905f3b9051975,10612e6ba3ffd4df864f147b54798982daf6c4206549b3fe14a564ee3a534216,56fd28982e26bdc73df15489e21e2550b8384d740a1b2aabc957aa35f215571b,DONOR_UNSEEN_ONLY,f4fe48b9916956c7f95b7f9dd9a325f0cf7fc9b022c4a665978a22fd8cb4ff40,EVALUATION_80PCT,6,True,False
185,H01,185,ENSG00000204920,ZNF155,2,ZNF155-1+ZNF155-2,True,ZNF155,True,True,ZNF155,True,True,1a1e3c6775f9805c3febc597ae77a188215870c14a9ed173f43c71b852169c6f,5734b703eddc419f3a2e453dd9c51bd5466202337ac5c05fdf2696c4686e5c1b,107269284e6ff211c9811f8940512fe3aee7193e57975a905965dec14e4f51ab,4fe01e58dfc7152a534f0cfd51a8e4aab83202bc910d56bfd91f186f4cec7d56,DONOR_UNSEEN_ONLY,fb260e47e04b011685fc17464f2827671f62a3e9cf3fa1a56c8efc9657beb6f1,EVALUATION_80PCT,6,True,False
186,H01,186,ENSG00000075303,SLC25A40,2,SLC25A40-1+SLC25A40-2,True,SLC25A40,True,True,SLC25A40,True,True,82690531e321947babcfd04f0e1d4bdff0eae1c81aff4c4e73198fb9f9257965,1a8047bbea4292b01de3c565905a44ebf1e69188e77903123d041b2f356dc95a,1084454b720996c218ba52078b507683fd4261d5bf45064b3739dc2933e90c71,6bacb26ebfb56be6e58d94378d0a7f6389742c315e48cc1297b7508ade0587c8,DONOR_UNSEEN_ONLY,8bf8c223753727ac179d95cd690260077355828dac7ea2525bc000799cb1e493,EVALUATION_80PCT,6,True,False
187,H01,187,ENSG00000126746,ZNF384,2,ZNF384-1+ZNF384-2,True,ZNF384,True,True,ZNF384,True,True,c8f4d608e5914e666f0c7cbd1cdf6139b5b3b4174f97347b28781d9392d88444,8e02929803737359d5c650f493e6264fb31e08bd348f1d3a5a265d68bec6c95d,108af1c40b8f149be09f7469f2cc9b5dc8bfada9b57a0bbb07b011fa849925bb,8c56e5c5e6b4167c2f5eb20f0023f9adb224c57e8b767f1452412e99aa01b2d8,DONOR_UNSEEN_ONLY,468ec8a9fe54bfd96a068a3d13edf3cc1e7cc482f5e5ba29f0cad9a724f47aa3,EVALUATION_80PCT,6,True,False
188,H01,188,ENSG00000107758,PPP3CB,2,PPP3CB-1+PPP3CB-2,True,PPP3CB,True,True,PPP3CB,True,True,3663f0076688f77706d3a097ec068bb76a3b7e9d81b2e297e46221ad95ce0937,21d880031def5ba8d8c6e509248ddcd4f835f1896934c3defc7765805b2468bd,109a6a6f4fdbcef99559625751245751bb847f289254597cbfa1280294396b2c,b507882e120003d236462dc6fd52eb55857159bd37607f0f2c7b9b9eac5d1532,DONOR_UNSEEN_ONLY,fcf7aac169cc73d69149e7b7120c9ba408dc1555a7618ab70e7aaa11d9c54971,EVALUATION_80PCT,6,True,False
189,H01,189,ENSG00000156110,ADK,2,ADK-1+ADK-2,True,ADK,True,True,ADK,True,True,b22ae6c4ace90e0529ba74d1f64059637ea730cfa3a8d1b1f2b55960795bf047,1b99ada97644af877358163642aa1252aaae8f6189db48b0e69d7cddd36e372e,10a3dc940b36f3293a1c4225fa35c7a05ab3b21797c9be5dd1aa7ada4fe353e7,fa99403cf4f3acc94068ffba640dc1323ea5481704832024b8023aaa3ed55ac0,DONOR_UNSEEN_ONLY,b16efe447ccdf4b71592cffcdc8145ab21bdc0c7b89071307131311282a663ee,EVALUATION_80PCT,6,True,False
190,H01,190,ENSG00000142945,KIF2C,2,KIF2C-1+KIF2C-2,True,KIF2C,True,True,KIF2C,True,True,30bea922d71843eabf7a3e858c3f3a5ca81601a13e7263b1315ed1444de4cb4f,d359619ece08d41f0c04788146d84c003d10a60b16d63ca755bd51637732ab18,10c553d7fce750c3b2c96adff9ce9f6f04ef446f6576ff50fea0035f308972ef,8a6c86723a330250cb103bac44a51d3988bf0e6e270e2e1dcdd042cad2378fc1,DONOR_UNSEEN_ONLY,9ccdf678b433530c6bc2068f2f352a52be2a4aac8ced67750d5f830584cf5020,EVALUATION_80PCT,6,True,False
191,H01,191,ENSG00000182400,TRAPPC6B,2,TRAPPC6B-1+TRAPPC6B-2,True,TRAPPC6B,True,True,TRAPPC6B,True,True,9fc411cbf9572946268daa6e331a3803038cdd304a05322812b70dc5e7ccd2f7,5ccb3d0e68001fbfea77fe6756d77364779a7ae9c5fd848dfbd4f7b75fdeda03,112288c8e62cf58e8cb5abc15d2e9cc20ebb20a79afeefb56c8f9d4138105d45,7b7491282d4aff17c3c8f90c727a7f475084f1c2671c9be27261c99e8dd19bc4,DONOR_UNSEEN_ONLY,e5e882d77357d6de60cfdc026253bbd667c5b8082b3e5e140cf1730d4be85894,EVALUATION_80PCT,6,True,False
192,H01,192,ENSG00000170345,FOS,2,FOS-1+FOS-2,True,FOS,True,True,FOS,True,True,ef99dea6c8870bf7f1f38859fbf881eb04c5f4e2c82b36f9a35a9031bcef4ac2,c963c9e01e38bf475bd4b64e62a3f79f92c1b27fc3ae37cab13725fcf36c0795,112d958528873cbc408a1f4f4ebcbb1e6499982823eed29a6360b4764c372403,aa9be2bf2a210778af47b8c30e736e5b828db0f85f29c2a5ceb086829c16646d,DONOR_UNSEEN_ONLY,b7c543dfcd8515219422ec8d050a90509af1f4254fe8dcd80bc9be4de9f33943,EVALUATION_80PCT,6,True,False
193,H01,193,ENSG00000103485,QPRT,2,QPRT-1+QPRT-2,True,QPRT,True,True,QPRT,True,True,bbdaa1f7ec5be4e5ecc595ad8ced9c3bb7aef9e85e6181aefc4ff922d3383ef3,217e7b75098b6b0206e2f5dc5c731a7c92a83c2d2fa10299582a6d136bf9ef27,11355527c569ba70658b32abc6eea8580f5f07486810b87a6144a0797979a1be,3048cf4b1517cbec094da247d1a3b6e12a94e8fc34ec15faf246864bde24efb5,COLUMN_UNSEEN,d98c09e72f0a44427b5e21db597ad39c8f0f1f907327614234f4374368f4ff8f,EVALUATION_80PCT,0,True,False
194,H01,194,ENSG00000159263,SIM2,2,SIM2-1+SIM2-2,True,SIM2,True,True,SIM2,True,True,2b4557973ab6e80249c459a66e1ad6a8c1a3c94a3c6498292ff71b979560add8,6314838794b2f23e64204641e05bad386e45479dccc1dc68bd845b2d69091066,11434eaa7188d8ffa9a72569fd8c89655eb7d525175549615eb1ab942cb0ea2d,14e7e5a0854b9b217b644bf1496d5d2dcab56c8a74bd1949e4b62401c8bddd4a,COLUMN_UNSEEN,4336f370d227fd094137b8893e7bc50d7aa4f399717e60aa595ca568896289ff,EVALUATION_80PCT,0,True,False
195,H01,195,ENSG00000148943,LIN7C,2,LIN7C-1+LIN7C-2,True,LIN7C,True,True,LIN7C,True,True,ccce04c0149e1669dc16ccaacef246a0f6ad67bb10dbf636d02f2601c5e68a6a,edd871aa3f7b4333c7cd71ce94e62fa149193204edd2d1268b03399e5775e72b,1148ba1ccc1eafa00342e252e9fcc0c3cea5c80881077942fa7028ab0fb2f356,4f6ba1c3a056fb58dfb8d23293002ca6112585d2fe88e765a9c281d1bf47d07b,DONOR_UNSEEN_ONLY,68fae3fe0ba190c50c614b1638b29134cf1374324231f678fd404759b60f139e,EVALUATION_80PCT,6,True,False
196,H01,196,ENSG00000126091,ST3GAL3,2,ST3GAL3-1+ST3GAL3-2,True,ST3GAL3,True,True,ST3GAL3,True,True,40b2d009121965d60de2c75bdc526581d16e2c0c261ce01bc8a29e17df465e3f,de07f2125b1216985f282f45eef05d2873dc973fea1a18ecbe92451f11e7ac77,1178eceede84e10e6bc6aa654e9387867922dcee751ea5b952213b963cd65a74,10831ffb09ee216e6edc7c17cad20c2b1a994fbb8c459e6d4d2220836a181ad8,COLUMN_UNSEEN,9ad64e4dec8f4ed6930d332edc6e33a4fe11d329ef5606d20b55de4d29d6e02c,EVALUATION_80PCT,0,True,False
197,H01,197,ENSG00000184867,ARMCX2,2,ARMCX2-1+ARMCX2-2,True,ARMCX2,True,True,ARMCX2,True,True,cd9796c339fd235ffe3ff12c26ce557604040a46dbcb3e367bf3a528dedb0528,c55d97cee382294d5ccf4c66d052eae9846639a909680349b933e439f08f288c,117d51da002d5b6763c20fe7349032293c0fb792a60e05bb47f86c5d1daa6850,d82739a32198eb8e4a14b1db7d225dae09106d32e289a88b3b129ff5dba11aff,DONOR_UNSEEN_ONLY,c58512f01448bd576d632b31b4c83020250880e3e48285d9e4456180670ddd91,EVALUATION_80PCT,6,True,False
198,H01,198,ENSG00000140262,TCF12,2,TCF12-1+TCF12-2,True,TCF12,True,True,TCF12,True,True,e3d580b627c571be0101183652a366cd0a079115ab3df74f68643a952462b8ce,9acad7dd2c1cb2beca0a5568471083f9d577ee31c1f8d5823bf98797c9bc2dd8,117dc48daca3c61381623a0c03073753bccffbc6ef69ebd385ac3256ea43369e,6aaa4d4bb4a4d3333aea3dc9aef0901f345c7f146d56b42bcb8c9f22aeb96aa9,DONOR_UNSEEN_ONLY,bcc168c2168e495bee287c77aa53cb7cb7f648bce3b5d739be0b8e3aeb82cb69,EVALUATION_80PCT,6,True,False
199,H01,199,ENSG00000156509,FBXO43,2,FBXO43-1+FBXO43-2,True,FBXO43,True,True,FBXO43,True,True,80a2095bb7bb1d92e53852355e966d40ded8b89fb52f345c8d888540a76118f1,a7d9caeff02c039d42db6e36fb1ad85e2b0f2fa8d3b209b43101d7588609de0e,118d34d5fe4375139506b425d7ef653a57dfb22306a2cf737bbec173ae837b7a,0fb42dafd67e3fd2dec1746a44b3ce7d7b599f3347198dc61b1c82c1abccc4fd,COLUMN_UNSEEN,61f2c7eea8d7093ac54372f97869c2cfb2ddab0934ec7a3f892e94b60fb7cd34,EVALUATION_80PCT,0,True,False
200,H01,200,ENSG00000205857,NANOGNB,2,NANOGNB-1+NANOGNB-2,True,NANOGNB,True,True,NANOGNB,True,True,cad792ea66edad316ee4d63ed8edeb91737c0da1cd88c890b81cdc15b4fff2fd,2b56df6477a7c5917538acdaf6080b843b99250413ead270b4f37ed5e3d313c4,1198d2393390f938f01c4e2ed4e534a6217abc9a49d2081a3968c0fc9c1083bb,728f1d11bfb641e1f6d00431674aa57f071ffcc5832c434926aaa23e8177ff54,DONOR_UNSEEN_ONLY,ba7abc659bd2b9a4fbf1311f811292cdaa824b6fa8d482eb523a68580a0d0906,EVALUATION_80PCT,6,True,False
